OSEBuildingID,DataYear,NumberofBuildings,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,building_rise,LargestUseType,SecondLargestUseType,ThirdLargestUseType,zip_code,building_age,building_age_bin,area_per_floor,distance(km)
621,2016,1.0,0,58472.0,23282.0,0.0,83.0,2153603.5,65.56,(1-4) LR Low Rise,unheated,shops,none,98134,100.0,80 à 100,82852.0,2.5443173868333355
622,2016,1.0,0,50500.0,18000.0,7604.0,,3978277.0,132.6,(1-4) LR Low Rise,other,distribution center,office,98134,69.0,60 à 80,38221.0,4.073619005549255
623,2016,1.0,0,85343.0,13435.0,0.0,56.0,3155496.0,74.18,(1-4) LR Low Rise,distribution center,office,none,98134,60.0,40 à 60,46396.0,4.390975532553154
624,2016,2.0,0,142901.0,0.0,0.0,,2244317.0,15.65,(1-4) LR Low Rise,other,none,none,98134,81.0,80 à 100,62759.5,3.5104269975572984
625,2016,1.0,25800,104869.0,0.0,0.0,80.0,4374646.0,30.5,(1-4) LR Low Rise,office,none,none,98134,122.0,> 100,25800.0,3.601678676479326
626,2016,1.0,0,78814.0,0.0,0.0,69.0,861972.875,16.48,(1-4) LR Low Rise,unheated,none,none,98134,68.0,60 à 80,78814.0,3.136243043622295
627,2016,1.0,0,39870.0,11600.0,7000.0,,1776411.75,41.18,(1-4) LR Low Rise,office,unheated,residential,98134,118.0,> 100,14742.5,2.3507831708170404
628,2016,1.0,10800,51040.0,10500.0,6000.0,15.0,2688675.75,18.74,(5-9) MR Mid Rise,distribution center,office,parking,98134,112.0,> 100,10800.0,2.443077814356603
629,2016,1.0,0,39884.0,9270.0,4116.0,,1056782.125,7.37,(1-4) LR Low Rise,distribution center,unheated,office,98134,115.0,> 100,14067.5,2.4875255270952796
630,2016,1.0,0,43122.0,10514.0,0.0,31.0,5608600.5,138.35,(1-4) LR Low Rise,office,shops,none,98104,118.0,> 100,16710.5,2.11165606947733
632,2016,1.0,10800,65508.0,10918.0,0.0,81.0,2891605.0,20.18,(5-9) MR Mid Rise,office,parking,none,98104,113.0,> 100,10748.0,2.180664480135965
633,2016,1.0,0,183916.0,406.0,0.0,81.0,9722890.0,67.78,(5-9) MR Mid Rise,office,datacenter,none,98104,118.0,> 100,26331.714285714286,1.9956292326421985
634,2016,1.0,0,273812.0,12102.0,0.0,43.0,25567108.0,182.14,(5-9) MR Mid Rise,office,shops,none,98104,13.0,0 à 20,41121.857142857145,2.0388218364482573
635,2016,1.0,0,63000.0,0.0,0.0,53.0,5968153.5,180.76,(1-4) LR Low Rise,office,none,none,98134,108.0,> 100,32256.0,2.6672337797822734
637,2016,1.0,111774,111774.0,108747.0,49271.0,,63835192.0,445.62,(5-9) MR Mid Rise,parking,office,other,98134,13.0,0 à 20,29037.666666666668,2.9781779603671836
638,2016,1.0,0,144050.0,0.0,0.0,26.0,3929371.0,98.43,(5-9) MR Mid Rise,unheated,none,none,98134,96.0,80 à 100,20578.571428571428,3.5975066461271337
639,2016,1.0,0,60384.0,0.0,0.0,16.0,5049446.5,47.25,(1-4) LR Low Rise,office,none,none,98104,92.0,80 à 100,20197.333333333332,3.723125150398222
640,2016,0.0,0,1000730.0,281296.0,220303.0,79.0,74130576.0,810.7,(5-9) MR Mid Rise,office,shops,unheated,98134,110.0,> 100,230159.83333333334,3.803081989106249
641,2016,1.0,0,107704.0,0.0,0.0,57.0,7221482.5,100.42,(1-4) LR Low Rise,shops,none,none,98134,29.0,20 à 40,107930.0,4.180384459845748
642,2016,1.0,0,99084.0,0.0,0.0,83.0,1618110.375,49.25,(1-4) LR Low Rise,unheated,none,none,98134,96.0,80 à 100,99084.0,5.009482492094265
647,2016,1.0,0,72719.0,0.0,0.0,28.0,2581741.75,42.74,(1-4) LR Low Rise,distribution center,none,none,98106,69.0,60 à 80,72719.0,5.647717109193514
649,2016,0.0,0,76624.0,0.0,0.0,91.0,2773647.5,33.41,(1-4) LR Low Rise,office,none,none,98134,92.0,80 à 100,19156.0,2.351136359820442
650,2016,1.0,36583,53281.0,34701.0,3724.0,2.0,8570571.0,59.75,(5-9) MR Mid Rise,office,parking,other,98105,21.0,20 à 40,9187.166666666666,5.239839291498261
651,2016,1.0,39902,89131.0,37652.0,5615.0,6.0,19248732.0,477.85,(5-9) MR Mid Rise,office,parking,other,98109,14.0,0 à 20,17838.2,0.884020001651619
652,2016,1.0,16221,119083.0,16221.0,0.0,41.0,8381834.5,58.43,(5-9) MR Mid Rise,office,parking,none,98106,31.0,20 à 40,24377.0,5.810974752480834
654,2016,1.0,0,56576.0,0.0,0.0,66.0,2409429.0,67.29,(1-4) LR Low Rise,shops,none,none,98108,49.0,40 à 60,56572.0,5.545202919830746
658,2016,1.0,0,303312.0,4738.0,4462.0,,25747022.0,185.39,(10+) HR High Rise,office,datacenter,shops,98104,22.0,20 à 40,28410.18181818182,2.0634897116915756
659,2016,1.0,0,914832.0,348788.0,303910.0,97.0,56498868.0,481.06,(10+) HR High Rise,office,parking,office,98101,17.0,0 à 20,37926.52380952381,0.9971617547159582
660,2016,1.0,0,51881.0,11999.0,9713.0,,2478025.25,17.28,(5-9) MR Mid Rise,office,datacenter,shops,98101,96.0,80 à 100,16286.666666666666,0.6024777671042565
661,2016,1.0,206580,197408.0,0.0,0.0,46.0,17254810.0,190.1,(10+) HR High Rise,office,none,none,98104,37.0,20 à 40,21592.3,1.1053958712709127
671,2016,1.0,0,113739.0,0.0,0.0,68.0,5792926.0,40.38,(5-9) MR Mid Rise,office,none,none,98122,35.0,20 à 40,13500.0,2.009197481289124
673,2016,0.0,0,109758.0,0.0,0.0,79.0,5417598.0,94.74,(1-4) LR Low Rise,shops,none,none,98106,17.0,0 à 20,94713.0,9.112309066519812
674,2016,1.0,101342,201365.0,86270.0,0.0,58.0,14751117.0,130.32,(5-9) MR Mid Rise,office,parking,none,98122,14.0,0 à 20,22395.555555555555,1.06674206102052
677,2016,1.0,156407,170727.0,69171.0,0.0,50.0,15067340.0,357.39,(10+) HR High Rise,office,parking,none,98104,49.0,40 à 60,8605.473684210527,1.0473196453446212
678,2016,1.0,0,114919.0,28643.0,0.0,94.0,8138616.5,282.46,(5-9) MR Mid Rise,office,shops,none,98104,122.0,> 100,34253.5,1.391650368915496
679,2016,1.0,0,46000.0,10500.0,0.0,55.0,3065954.5,21.37,(5-9) MR Mid Rise,office,shops,none,98104,122.0,> 100,9450.0,1.5603113831029372
680,2016,1.0,0,72000.0,0.0,0.0,89.0,2729167.75,23.48,(1-4) LR Low Rise,office,none,none,98134,97.0,80 à 100,18000.0,2.3792700752483076
681,2016,1.0,94892,103000.0,80000.0,0.0,93.0,5101504.5,35.56,(1-4) LR Low Rise,office,parking,none,98109,22.0,20 à 40,24063.5,2.0079298330138644
682,2016,1.0,11527,50000.0,11527.0,0.0,,9029489.0,310.19,(1-4) LR Low Rise,other,parking,other,98121,21.0,20 à 40,19078.666666666668,5.88964866663801
683,2016,3.0,0,107427.0,0.0,0.0,,20725996.0,530.62,(1-4) LR Low Rise,shops,parking,none,98118,28.0,20 à 40,102133.0,6.171882902279606
685,2016,1.0,0,232443.0,97874.0,3534.0,86.0,15725581.0,116.95,(10+) HR High Rise,office,parking,other,98101,14.0,0 à 20,25860.428571428572,0.08548149006283391
689,2016,3.0,0,81385.0,0.0,0.0,,13085297.0,270.17,(1-4) LR Low Rise,campus,none,none,98109,28.0,20 à 40,40668.0,1.8643782668322861
690,2016,1.0,0,366554.0,122821.0,0.0,90.0,16020642.0,111.69,(10+) HR High Rise,office,parking,none,98101,21.0,20 à 40,23431.869565217392,0.5086653882686007
692,2016,1.0,197130,197040.0,78852.0,0.0,,5233553.5,36.49,(5-9) MR Mid Rise,parking,office,none,98121,39.0,20 à 40,13142.0,1.1936527286708807
693,2016,1.0,0,98668.0,0.0,0.0,91.0,4391348.0,30.61,(5-9) MR Mid Rise,office,none,none,98119,40.0,20 à 40,19733.6,2.16579999761571
694,2016,1.0,28381,80157.0,34302.0,26937.0,12.0,8751704.0,98.54,(1-4) LR Low Rise,office,residential,parking,98134,15.0,0 à 20,130550.0,4.515597159621792
696,2016,1.0,0,105100.0,0.0,0.0,1.0,22078064.0,357.86,(1-4) LR Low Rise,office,none,none,98119,44.0,40 à 60,105100.0,5.3122104212489285
701,2016,1.0,0,50660.0,0.0,0.0,51.0,2661488.0,60.7,(1-4) LR Low Rise,shops,none,none,98121,44.0,40 à 60,50660.0,3.7349008480138366
702,2016,1.0,0,39879.0,0.0,0.0,59.0,2203026.5,55.73,(1-4) LR Low Rise,office,none,none,98119,85.0,80 à 100,30964.5,3.559727833192607
703,2016,1.0,55000,104667.0,55000.0,5444.0,1.0,25478086.0,177.62,(1-4) LR Low Rise,office,parking,datacenter,98119,22.0,20 à 40,27527.75,2.4340543812346893
19755,2016,1.0,0,20565.0,0.0,0.0,65.0,802312.5,5.59,(1-4) LR Low Rise,office,none,none,98121,97.0,80 à 100,6855.0,1.1731397514189914
705,2016,1.0,55971,106449.0,50258.0,0.0,63.0,7857972.5,54.78,(5-9) MR Mid Rise,office,parking,none,98119,22.0,20 à 40,20793.2,2.275041452822482
706,2016,1.0,46763,133451.0,46763.0,3750.0,56.0,14856199.0,103.57,(5-9) MR Mid Rise,office,parking,datacenter,98119,14.0,0 à 20,27440.2,2.162657558971139
707,2016,1.0,78848,109978.0,78848.0,0.0,95.0,5514308.5,116.74,(5-9) MR Mid Rise,office,parking,none,98119,36.0,20 à 40,25872.4,1.944435532249564
708,2016,1.0,80283,178625.0,87624.0,14653.0,63.0,12729858.0,88.74,(5-9) MR Mid Rise,office,parking,other,98121,36.0,20 à 40,28171.85714285714,1.8389598571444412
709,2016,1.0,0,171783.0,9581.0,4413.0,77.0,10053489.0,70.09,(1-4) LR Low Rise,office,unheated,other,98121,29.0,20 à 40,62376.666666666664,1.4970214277807754
710,2016,1.0,117867,126218.0,12717.0,0.0,99.0,17186624.0,119.81,(5-9) MR Mid Rise,office,datacenter,none,98121,22.0,20 à 40,26635.4,1.2646578989072206
711,2016,1.0,0,95330.0,0.0,0.0,81.0,1262235.25,8.8,(5-9) MR Mid Rise,unheated,none,none,98101,110.0,> 100,30866.0,1.1061541466294602
712,2016,1.0,14690,64055.0,14621.0,12359.0,,4515180.5,50.17,(5-9) MR Mid Rise,office,school,parking,other,104.0,> 100,15592.5,1.1812344486168544
713,2016,1.0,0,110370.0,19801.0,634.0,70.0,6797647.0,47.39,(5-9) MR Mid Rise,office,shops,datacenter,98104,117.0,> 100,27976.666666666668,1.281943944187639
715,2016,1.0,0,80400.0,16080.0,0.0,86.0,4946798.5,97.82,(5-9) MR Mid Rise,office,shops,none,98104,112.0,> 100,18760.0,1.5135620302919977
716,2016,1.0,0,67670.0,13534.0,0.0,89.0,3241917.0,69.02,(5-9) MR Mid Rise,other,shops,none,98104,112.0,> 100,14367.333333333334,1.5386241933732714
717,2016,1.0,0,101633.0,48544.0,10270.0,51.0,8384523.0,119.46,(1-4) LR Low Rise,unheated,office,other,98134,37.0,20 à 40,72579.0,3.7536260156590204
718,2016,1.0,0,110746.0,57500.0,0.0,66.0,10287986.0,157.48,(1-4) LR Low Rise,office,parking,none,98134,71.0,60 à 80,56448.0,3.3278643949030173
719,2016,1.0,0,99551.0,11061.0,0.0,95.0,1015060.188,7.08,(1-4) LR Low Rise,distribution center,office,none,98134,62.0,60 à 80,110613.0,3.3106748069085206
720,2016,1.0,0,119593.0,30288.0,0.0,97.0,2417401.25,95.86,(1-4) LR Low Rise,unheated,office,none,98103,71.0,60 à 80,37470.25,3.453053592629683
722,2016,1.0,0,129420.0,0.0,0.0,12.0,6468090.0,75.29,(1-4) LR Low Rise,unheated,none,none,98121,71.0,60 à 80,32740.0,4.00708491080922
723,2016,1.0,0,44300.0,24838.0,12349.0,55.0,2848317.25,19.86,(1-4) LR Low Rise,distribution center,office,shops,98134,52.0,40 à 60,84420.0,3.98060558211292
725,2016,1.0,0,73335.0,0.0,0.0,,5197118.0,155.74,(1-4) LR Low Rise,distribution center,parking,none,98134,61.0,60 à 80,73335.0,5.083370444746748
727,2016,1.0,0,48400.0,4276.0,4200.0,,1791715.625,48.5,(1-4) LR Low Rise,distribution center,office,shops,98134,94.0,80 à 100,28438.0,4.09072762597699
728,2016,1.0,0,61200.0,0.0,0.0,16.0,4912143.0,178.62,(1-4) LR Low Rise,unheated,none,none,98134,91.0,80 à 100,30600.0,3.7564372879800665
729,2016,1.0,0,109090.0,0.0,0.0,87.0,1555420.25,34.14,(1-4) LR Low Rise,distribution center,none,none,98134,35.0,20 à 40,111908.0,3.1898340857587786
730,2016,3.0,0,65700.0,0.0,0.0,,6858533.5,168.5,(1-4) LR Low Rise,other,parking,none,98134,36.0,20 à 40,31822.0,2.834739243022792
731,2016,3.0,18860,58605.0,24338.0,18864.0,,3639670.25,25.37,(1-4) LR Low Rise,unheated,residential,shops,98134,92.0,80 à 100,44946.5,2.4394532614648465
732,2016,1.0,35545,168735.0,0.0,0.0,91.0,16865978.0,293.56,(1-4) LR Low Rise,shops,parking,parking,other,52.0,40 à 60,106345.0,8.648819549577107
734,2016,1.0,21055,70074.0,0.0,0.0,5.0,4817062.0,33.58,(1-4) LR Low Rise,office,none,none,98107,21.0,20 à 40,17759.25,6.109455857386963
735,2016,0.0,0,31582.0,20962.0,3715.0,,2346571.5,86.9,(1-4) LR Low Rise,unheated,shops,office,other,48.0,40 à 60,18753.0,6.108819741078838
738,2016,1.0,0,119570.0,23869.0,0.0,,25631512.0,710.7,(5-9) MR Mid Rise,other,parking,none,98105,16.0,0 à 20,23906.5,4.470802903680227
739,2016,1.0,88855,105206.0,31992.0,6374.0,73.0,8873485.0,61.86,(1-4) LR Low Rise,office,parking,other,98103,14.0,0 à 20,28442.0,3.8340327231400817
740,2016,1.0,25800,77174.0,0.0,0.0,33.0,5481549.0,38.21,(1-4) LR Low Rise,office,none,none,98103,22.0,20 à 40,25687.0,3.9395633053691164
741,2016,1.0,0,98781.0,8634.0,0.0,57.0,6859198.0,47.82,(5-9) MR Mid Rise,office,other,parking,98109,24.0,20 à 40,22104.8,1.4837874022137705
742,2016,1.0,103650,97500.0,88051.0,54106.0,,21042926.0,314.43,(5-9) MR Mid Rise,parking,office,other,98109,14.0,0 à 20,36714.8,1.487006078631212
743,2016,1.0,18382,97365.0,0.0,0.0,,36436388.0,1154.79,(1-4) LR Low Rise,hospital,none,none,98102,23.0,20 à 40,24341.5,1.7278242381686832
744,2016,1.0,84689,163082.0,83425.0,0.0,88.0,8655604.0,68.06,(5-9) MR Mid Rise,office,parking,none,98119,22.0,20 à 40,22455.14285714286,2.00906161369072
745,2016,1.0,18720,89075.0,15164.0,0.0,85.0,4750799.0,65.03,(5-9) MR Mid Rise,office,parking,none,98109,48.0,40 à 60,16842.0,1.7224949365762057
748,2016,1.0,0,90345.0,33380.0,15845.0,,12029600.0,260.13,(1-4) LR Low Rise,office,parking,shops,98121,120.0,> 100,25631.0,1.6297950704470636
749,2016,1.0,23630,126648.0,23913.0,0.0,65.0,9343428.0,119.93,(5-9) MR Mid Rise,office,parking,none,98121,47.0,40 à 60,15796.25,1.0529065116956549
751,2016,1.0,116280,270237.0,71602.0,0.0,85.0,17750994.0,246.83,(10+) HR High Rise,office,parking,none,98121,39.0,20 à 40,17448.133333333335,0.5734150796949219
752,2016,1.0,0,156414.0,10337.0,8208.0,83.0,11480494.0,346.62,(10+) HR High Rise,office,other,shops,98121,59.0,40 à 60,15365.454545454546,0.44655966161192623
753,2016,1.0,0,218997.0,210409.0,0.0,98.0,274682208.0,1921.82,(10+) HR High Rise,datacenter,office,none,98121,41.0,40 à 60,13012.272727272728,0.39634857041853316
775,2016,1.0,319400,1680937.0,319368.0,0.0,86.0,92937640.0,882.56,(10+) HR High Rise,office,parking,none,98104,37.0,20 à 40,21484.473684210527,1.2977993752177281
754,2016,1.0,89778,312442.0,84800.0,18799.0,90.0,15878689.0,110.7,(10+) HR High Rise,office,parking,office,98101,41.0,40 à 60,15459.842105263158,0.2121673644634611
755,2016,1.0,28870,281598.0,27597.0,21519.0,68.0,22104512.0,582.28,(10+) HR High Rise,office,parking,shops,98101,97.0,80 à 100,18614.666666666668,0.4051414459413368
756,2016,1.0,0,78920.0,0.0,0.0,80.0,8303666.5,109.85,(1-4) LR Low Rise,shops,none,none,98101,93.0,80 à 100,19730.0,0.44612596197055865
757,2016,1.0,87160,120248.0,10853.0,0.0,93.0,5177270.5,109.16,(5-9) MR Mid Rise,office,shops,none,98121,43.0,40 à 60,6283.285714285715,0.9895679443977392
759,2016,1.0,0,17120.0,15300.0,13400.0,,3686962.25,150.88,(1-4) LR Low Rise,office,other,unheated,98122,114.0,> 100,13880.0,1.0546979083159143
760,2016,1.0,0,138257.0,0.0,0.0,97.0,3775187.5,133.8,(10+) HR High Rise,office,shops,none,98101,114.0,> 100,13299.8,0.7882297687752813
761,2016,1.0,0,45000.0,0.0,0.0,59.0,2443141.5,27.82,(1-4) LR Low Rise,shops,none,none,98101,82.0,80 à 100,27706.0,0.7540212754741092
762,2016,1.0,0,73563.0,0.0,0.0,39.0,7802205.5,54.4,(1-4) LR Low Rise,shops,none,none,98101,98.0,80 à 100,25851.666666666668,0.7912229821793904
763,2016,1.0,0,44913.0,7044.0,0.0,57.0,2886141.5,20.12,(5-9) MR Mid Rise,office,shops,none,98121,113.0,> 100,8536.333333333334,1.0653928165777353
764,2016,1.0,0,371450.0,65451.0,9295.0,43.0,36378588.0,426.39,(10+) HR High Rise,office,parking,other,98101,52.0,40 à 60,16868.344827586207,0.9304123180681432
766,2016,1.0,0,151740.0,12645.0,0.0,13.0,19036416.0,132.71,(10+) HR High Rise,office,other,none,98104,101.0,> 100,14551.923076923076,0.9631395071829084
767,2016,1.0,74481,145491.0,70603.0,0.0,25.0,17074142.0,119.03,(10+) HR High Rise,office,parking,none,98104,24.0,20 à 40,16870.923076923078,1.1329806030419853
768,2016,1.0,0,95942.0,15523.0,182.0,91.0,4585070.5,41.8,(5-9) MR Mid Rise,office,shops,datacenter,98101,112.0,> 100,17479.428571428572,1.2039994967368681
769,2016,1.0,0,50250.0,0.0,0.0,89.0,1968655.125,13.72,(1-4) LR Low Rise,office,none,none,98104,101.0,> 100,17432.666666666668,1.373206560185811
771,2016,1.0,0,82053.0,6561.0,6333.0,75.0,6758565.5,169.06,(10+) HR High Rise,office,office,other,98101,111.0,> 100,6861.176470588235,1.4413677802108786
772,2016,1.0,201121,983697.0,296815.0,12941.0,95.0,37980712.0,264.78,(10+) HR High Rise,office,parking,office,98104,41.0,40 à 60,24950.809523809523,1.1755275093352877
776,2016,1.0,99314,81873.0,67000.0,0.0,15.0,8523594.0,89.41,(5-9) MR Mid Rise,office,parking,none,98104,34.0,20 à 40,17805.0,1.3977754041371435
777,2016,1.0,0,60122.0,0.0,0.0,,690529.5,9.31,(1-4) LR Low Rise,campus,parking,none,98122,106.0,> 100,30061.0,1.598218078430188
778,2016,1.0,13700,84481.0,8474.0,0.0,83.0,4052720.0,31.43,(5-9) MR Mid Rise,office,parking,none,98104,112.0,> 100,13550.0,1.990524862885553
779,2016,1.0,0,204993.0,0.0,0.0,79.0,15272491.0,390.67,(5-9) MR Mid Rise,office,none,none,98104,51.0,40 à 60,24984.11111111111,1.4991901845082347
780,2016,1.0,124788,343400.0,114237.0,0.0,96.0,13568148.0,94.59,(5-9) MR Mid Rise,office,parking,none,98104,24.0,20 à 40,40184.125,1.929009967991823
782,2016,1.0,0,58500.0,0.0,0.0,,1594422.5,51.56,(1-4) LR Low Rise,other,none,none,98104,83.0,80 à 100,29246.0,2.587834486854869
783,2016,1.0,0,49473.0,10408.0,0.0,30.0,4353025.0,30.35,(5-9) MR Mid Rise,office,shops,none,98134,115.0,> 100,10395.0,2.9378619013834277
784,2016,1.0,0,77800.0,0.0,0.0,83.0,2356376.75,73.58,(1-4) LR Low Rise,unheated,parking,none,98134,62.0,60 à 80,73296.0,3.538466419645699
785,2016,1.0,0,50036.0,49086.0,0.0,,14469228.0,179.45,(1-4) LR Low Rise,other,office,none,98134,78.0,60 à 80,24780.5,3.7536260156590204
786,2016,1.0,0,60787.0,13805.0,2408.0,,6345009.5,89.94,(1-4) LR Low Rise,other,office,unheated,98134,37.0,20 à 40,66133.0,3.7808801494235906
787,2016,1.0,0,101752.0,8068.0,4270.0,,3534690.75,111.23,(1-4) LR Low Rise,unheated,office,shops,98134,70.0,60 à 80,57834.0,4.446973495126929
791,2016,1.0,0,152511.0,0.0,0.0,,6673138.0,46.52,(1-4) LR Low Rise,other,none,none,98108,52.0,40 à 60,141686.0,5.925479999687194
792,2016,1.0,0,101278.0,502.0,0.0,95.0,6235947.0,152.28,(1-4) LR Low Rise,office,datacenter,none,98134,72.0,60 à 80,93610.0,6.568209208185319
793,2016,1.0,0,141917.0,0.0,0.0,67.0,6843855.0,60.92,(1-4) LR Low Rise,office,parking,none,98108,49.0,40 à 60,78094.0,7.090386339100074
794,2016,1.0,0,56900.0,0.0,0.0,11.0,1951856.25,13.61,(1-4) LR Low Rise,unheated,none,none,98108,56.0,40 à 60,115620.0,7.458885638678468
796,2016,1.0,0,245240.0,5616.0,5616.0,93.0,10775646.0,75.12,(5-9) MR Mid Rise,office,parking,parking,98108,47.0,40 à 60,47629.6,7.683391602412148
797,2016,1.0,0,71718.0,0.0,0.0,100.0,151754.2969,1.06,(1-4) LR Low Rise,distribution center,none,none,98108,53.0,40 à 60,71718.0,8.09077948106025
798,2016,1.0,0,34206.0,21244.0,0.0,31.0,4345698.0,131.64,(1-4) LR Low Rise,unheated,office,none,98108,53.0,40 à 60,55450.0,8.864843585509302
799,2016,1.0,0,55000.0,0.0,0.0,32.0,2763597.0,89.53,(1-4) LR Low Rise,distribution center,none,none,98108,43.0,40 à 60,54880.0,10.067409004760941
800,2016,1.0,0,99471.0,0.0,0.0,81.0,7305474.0,158.55,(1-4) LR Low Rise,shops,parking,none,98126,30.0,20 à 40,102500.0,10.751915434976443
801,2016,1.0,272900,232685.0,63419.0,15757.0,,8915523.0,119.92,(5-9) MR Mid Rise,parking,shops,unheated,98105,20.0,0 à 20,14749.666666666666,6.056339617807879
802,2016,1.0,0,27382.0,0.0,0.0,57.0,7439009.0,195.43,(1-4) LR Low Rise,shops,none,none,98144,59.0,40 à 60,50785.0,4.844355737135142
804,2016,1.0,19820,321828.0,298043.0,5636.0,,11077140.0,99.14,(5-9) MR Mid Rise,parking,shops,other,98125,22.0,20 à 40,56687.0,10.37388703925232
805,2016,1.0,0,288048.0,83683.0,35760.0,43.0,15091579.0,455.39,(1-4) LR Low Rise,distribution center,unheated,distribution center,98134,36.0,20 à 40,411584.0,5.555010428677878
806,2016,1.0,0,27283.0,23277.0,6540.0,,1141189.75,29.16,(1-4) LR Low Rise,unheated,office,shops,98104,120.0,> 100,18330.0,1.861388191407495
807,2016,1.0,100176,149081.0,76364.0,0.0,77.0,9683979.0,67.51,(1-4) LR Low Rise,office,parking,none,98119,14.0,0 à 20,35627.5,2.7021910989221314
809,2016,1.0,15840,95760.0,0.0,0.0,83.0,5392617.5,74.45,(5-9) MR Mid Rise,office,none,none,98104,122.0,> 100,13320.0,1.8727815990844174
811,2016,1.0,0,178087.0,0.0,0.0,57.0,3459543.0,24.12,(1-4) LR Low Rise,unheated,none,none,98134,76.0,60 à 80,179413.0,5.412605204257792
812,2016,0.0,0,60000.0,5000.0,5000.0,,605971.1875,4.22,(1-4) LR Low Rise,unheated,other,shops,98134,105.0,> 100,65288.0,4.5516404965425155
813,2016,1.0,0,164806.0,5826.0,0.0,98.0,602245.0,4.2,(1-4) LR Low Rise,unheated,office,none,98106,56.0,40 à 60,170632.0,5.137791764613011
814,2016,1.0,0,220033.0,168978.0,0.0,87.0,11410228.0,106.12,(10+) HR High Rise,office,parking,none,98109,28.0,20 à 40,38151.1,1.9384077293775868
815,2016,1.0,138098,295494.0,94781.0,0.0,91.0,13631141.0,95.03,(10+) HR High Rise,office,parking,none,98104,13.0,0 à 20,16186.235294117647,1.6218748380510515
817,2016,1.0,54300,41624.0,33399.0,20740.0,63.0,4865551.5,79.39,(5-9) MR Mid Rise,office,parking,residential,98105,13.0,0 à 20,11350.0,5.005741642758139
819,2016,1.0,0,85572.0,2950.0,2500.0,,5453438.5,110.41,(1-4) LR Low Rise,shops,shops,other,98105,66.0,60 à 80,46901.5,5.794226348429405
821,2016,1.0,0,112484.0,24433.0,0.0,47.0,3004271.0,20.94,(1-4) LR Low Rise,unheated,office,none,98118,56.0,40 à 60,61500.0,12.049008643658935
861,2016,1.0,112980,177748.0,0.0,0.0,70.0,9941308.0,69.3,(5-9) MR Mid Rise,office,none,none,98122,19.0,0 à 20,32430.0,1.4862095870995162
822,2016,1.0,0,52702.0,7746.0,0.0,90.0,1052244.75,27.24,(1-4) LR Low Rise,unheated,office,none,other,44.0,40 à 60,60448.0,12.218246138756907
828,2016,7.0,0,1639334.0,441551.0,0.0,54.0,291614432.0,12307.16,(10+) HR High Rise,hospital,parking,none,98122,28.0,20 à 40,126140.71428571429,1.1705629822320274
829,2016,3.0,0,215197.0,0.0,0.0,,11147342.0,406.04,(1-4) LR Low Rise,other,none,none,98121,94.0,80 à 100,15650.0,1.8849381032302666
830,2016,1.0,21612,26400.0,19200.0,17000.0,,2655387.5,20.85,(1-4) LR Low Rise,other,office,parking,98122,18.0,0 à 20,13950.0,1.6355053604868772
831,2016,1.0,159157,146150.0,139000.0,0.0,59.0,12731388.0,133.5,(5-9) MR Mid Rise,office,parking,none,98122,32.0,20 à 40,26052.4,1.404296302777008
832,2016,1.0,0,87552.0,0.0,0.0,18.0,7771933.5,54.18,(5-9) MR Mid Rise,office,none,none,98115,35.0,20 à 40,18053.2,9.294110947091118
837,2016,1.0,6458,87332.0,0.0,0.0,87.0,1165598.875,14.49,(1-4) LR Low Rise,unheated,none,none,98107,18.0,0 à 20,20218.5,5.214069768086081
839,2016,1.0,50017,100528.0,50017.0,0.0,28.0,13410041.0,453.76,(5-9) MR Mid Rise,hotel-like,parking,none,98122,19.0,0 à 20,16754.666666666668,1.0939376881653948
